Year,Category,Status,Person,PersonId,Movie,MovieId,AssociatedPeople,AssociatedIds
2012,"BestDocumentary,Features",Winner,,,Imbatidos,tt1860355,"['Daniel Lindsay', 'T.J. Martin', 'Rich Middlemas']","['nm2418675', 'nm1390562', 'nm4375657']"
2012,"BestDocumentary,Features",Nominee,,,Ida y vuelta al infierno,tt1748043,"['Danfung Dennis', 'Mike Lerner']","['nm3653362', 'nm0503631']"
2012,"BestDocumentary,Features",Nominee,,,If a Tree Falls: A Story of the Earth Liberation Front,tt1787725,"['Marshall Curry', 'Sam Cullman']","['nm1903582', 'nm2014414']"
2012,"BestDocumentary,Features",Nominee,,,Paradise Lost 3: Purgatorio,tt2028530,"['Joe Berlinger', 'Bruce Sinofsky']","['nm0075666', 'nm0802501']"
2012,"BestDocumentary,Features",Nominee,,,Pina,tt1440266,"['Wim Wenders', 'Gian-Piero Ringel']","['nm0000694', 'nm1868176']"
2012,BestForeignLanguageFilmoftheYear,Winner,,,"Nader y Simin, una separación",tt1832382,[],[]
2012,BestForeignLanguageFilmoftheYear,Nominee,,,Bullhead,tt1821593,[],[]
2012,BestForeignLanguageFilmoftheYear,Nominee,,,Pie de página,tt1445520,[],[]
2012,BestForeignLanguageFilmoftheYear,Nominee,,,W ciemnosci,tt1417075,[],[]
2012,BestForeignLanguageFilmoftheYear,Nominee,,,Profesor Lazhar,tt2011971,[],[]
2012,BestAnimatedFeatureFilmoftheYear,Winner,,,Rango,tt1192628,['Gore Verbinski'],['nm0893659']
2012,BestAnimatedFeatureFilmoftheYear,Nominee,,,Chico & Rita,tt1235830,"['Fernando Trueba', 'Javier Mariscal']","['nm0874096', 'nm0973475']"
2012,BestAnimatedFeatureFilmoftheYear,Nominee,,,Un gato en París,tt1673702,"['Alain Gagnol', 'Jean-Loup Felicioli']","['nm0300944', 'nm0271246']"
2012,BestAnimatedFeatureFilmoftheYear,Nominee,,,El gato con botas,tt0448694,['Chris Miller'],['nm1844237']
2012,BestAnimatedFeatureFilmoftheYear,Nominee,,,Kung Fu Panda 2,tt1302011,['Jennifer Yuh Nelson'],['nm0950775']
2012,BestAchievementinMakeup,Winner,,,La dama de hierro,tt1007029,"['Mark Coulier', 'J. Roy Helland']","['nm0183418', 'nm0375187']"
2012,BestAchievementinMakeup,Nominee,,,Harry Potter y las Reliquias de la Muerte: Parte 2,tt1201607,"['Nick Dudman', 'Amanda Knight', 'Lisa Tomblin']","['nm0240183', 'nm0460792', 'nm0866566']"
2012,BestAchievementinMakeup,Nominee,,,Albert Nobbs,tt1602098,"['Martial Corneville', 'Lynn Johnston', 'Matthew W. Mungle']","['nm0180355', 'nm0425699', 'nm0612817']"
2012,Honorary,Winner,James Earl Jones,nm0000469,,,,
2012,Honorary,Winner,Dick Smith,nm0004615,,,,
2012,Honorary,Winner,Jonathan Erland,nm0259510,,,,
2012,Honorary,Winner,Oprah Winfrey,nm0001856,,,,
2012,Honorary,Winner,Franz Kraus,nm0470117,,,,
2012,Honorary,Winner,E.F. 'Bob' Nettman,nm6240625,,,,
2012,Honorary,Winner,John D. Lowry,nm5542919,,,,
2012,Honorary,Winner,Ian Godin,nm2933640,,,,
2012,Honorary,Winner,Kimball Thurston,nm2933596,,,,
2012,Honorary,Winner,Radu Corlan,nm7502595,,,,
2012,Honorary,Winner,Petru Pop,nm7502596,,,,
2012,Honorary,Winner,Andy Jantzen,nm7502597,,,,
2012,Honorary,Winner,Richard Toftness,nm7502598,,,,
2013,BestMotionPictureoftheYear,Winner,,,Argo,tt1024648,"['Grant Heslov', 'Ben Affleck', 'George Clooney']","['nm0381416', 'nm0000255', 'nm0000123']"
2013,BestMotionPictureoftheYear,Nominee,,,Amor,tt1602620,"['Stefan Arndt', 'Margaret Ménégoz', 'Veit Heiduschka', 'Michael Katz']","['nm0036155', 'nm0617705', 'nm0374002', 'nm0441798']"
2013,BestMotionPictureoftheYear,Nominee,,,Bestias del sur salvaje,tt2125435,"['Dan Janvey', 'Josh Penn', 'Michael Gottwald']","['nm1885766', 'nm3017255', 'nm1886653']"
2013,BestMotionPictureoftheYear,Nominee,,,Django desencadenado,tt1853728,"['Stacey Sher', 'Reginald Hudlin', 'Pilar Savone']","['nm0792049', 'nm0399737', 'nm0767894']"
2013,BestMotionPictureoftheYear,Nominee,,,Los miserables,tt1707386,"['Tim Bevan', 'Eric Fellner', 'Debra Hayward', 'Cameron Mackintosh']","['nm0079677', 'nm0271479', 'nm0371735', 'nm0533583']"
2013,BestMotionPictureoftheYear,Nominee,,,La vida de Pi,tt0454876,"['Gil Netter', 'Ang Lee', 'David Womark']","['nm0626696', 'nm0000487', 'nm0003720']"
2013,BestMotionPictureoftheYear,Nominee,,,Lincoln,tt0443272,"['Steven Spielberg', 'Kathleen Kennedy']","['nm0000229', 'nm0005086']"
2013,BestMotionPictureoftheYear,Nominee,,,El lado bueno de las cosas,tt1045658,"['Donna Gigliotti', 'Bruce Cohen', 'Jonathan Gordon']","['nm0317642', 'nm0169260', 'nm0330335']"
2013,BestMotionPictureoftheYear,Nominee,,,La noche más oscura (Zero Dark Thirty),tt1790885,"['Mark Boal', 'Kathryn Bigelow', 'Megan Ellison']","['nm1676793', 'nm0000941', 'nm2691892']"
2013,BestPerformancebyanActorinaLeadingRole,Winner,Daniel Day-Lewis,nm0000358,Lincoln,tt0443272,,
2013,BestPerformancebyanActorinaLeadingRole,Nominee,Bradley Cooper,nm0177896,El lado bueno de las cosas,tt1045658,,
2013,BestPerformancebyanActorinaLeadingRole,Nominee,Hugh Jackman,nm0413168,Los miserables,tt1707386,,
2013,BestPerformancebyanActorinaLeadingRole,Nominee,Joaquin Phoenix,nm0001618,The Master,tt1560747,,
2013,BestPerformancebyanActorinaLeadingRole,Nominee,Denzel Washington,nm0000243,El vuelo (Flight),tt1907668,,
2013,BestPerformancebyanActressinaLeadingRole,Winner,Jennifer Lawrence,nm2225369,El lado bueno de las cosas,tt1045658,,
2013,BestPerformancebyanActressinaLeadingRole,Nominee,Jessica Chastain,nm1567113,La noche más oscura (Zero Dark Thirty),tt1790885,,
2013,BestPerformancebyanActressinaLeadingRole,Nominee,Emmanuelle Riva,nm0728938,Amor,tt1602620,,
2013,BestPerformancebyanActressinaLeadingRole,Nominee,Quvenzhané Wallis,nm4832920,Bestias del sur salvaje,tt2125435,,
2013,BestPerformancebyanActressinaLeadingRole,Nominee,Naomi Watts,nm0915208,Lo imposible,tt1649419,,
2013,BestPerformancebyanActorinaSupportingRole,Winner,Christoph Waltz,nm0910607,Django desencadenado,tt1853728,,
2013,BestPerformancebyanActorinaSupportingRole,Nominee,Alan Arkin,nm0000273,Argo,tt1024648,,
2013,BestPerformancebyanActorinaSupportingRole,Nominee,Robert De Niro,nm0000134,El lado bueno de las cosas,tt1045658,,
2013,BestPerformancebyanActorinaSupportingRole,Nominee,Philip Seymour Hoffman,nm0000450,The Master,tt1560747,,
2013,BestPerformancebyanActorinaSupportingRole,Nominee,Tommy Lee Jones,nm0000169,Lincoln,tt0443272,,
2013,BestPerformancebyanActressinaSupportingRole,Winner,Anne Hathaway,nm0004266,Los miserables,tt1707386,,
2013,BestPerformancebyanActressinaSupportingRole,Nominee,Amy Adams,nm0010736,The Master,tt1560747,,
2013,BestPerformancebyanActressinaSupportingRole,Nominee,Sally Field,nm0000398,Lincoln,tt0443272,,
2013,BestPerformancebyanActressinaSupportingRole,Nominee,Helen Hunt,nm0000166,Las sesiones,tt1866249,,
2013,BestPerformancebyanActressinaSupportingRole,Nominee,Jacki Weaver,nm0915865,El lado bueno de las cosas,tt1045658,,
2013,BestAchievementinDirecting,Winner,Ang Lee,nm0000487,La vida de Pi,tt0454876,,
2013,BestAchievementinDirecting,Nominee,Michael Haneke,nm0359734,Amor,tt1602620,,
2013,BestAchievementinDirecting,Nominee,David O. Russell,nm0751102,El lado bueno de las cosas,tt1045658,,
2013,BestAchievementinDirecting,Nominee,Steven Spielberg,nm0000229,Lincoln,tt0443272,,
2013,BestAchievementinDirecting,Nominee,Benh Zeitlin,nm1022455,Bestias del sur salvaje,tt2125435,,
2013,"BestWriting,OriginalScreenplay",Winner,,,Django desencadenado,tt1853728,['Quentin Tarantino'],['nm0000233']
2013,"BestWriting,OriginalScreenplay",Nominee,,,Amor,tt1602620,['Michael Haneke'],['nm0359734']
2013,"BestWriting,OriginalScreenplay",Nominee,,,El vuelo (Flight),tt1907668,['John Gatins'],['nm0309691']
2013,"BestWriting,OriginalScreenplay",Nominee,,,Moonrise Kingdom,tt1748122,"['Wes Anderson', 'Roman Coppola']","['nm0027572', 'nm0178910']"
2013,"BestWriting,OriginalScreenplay",Nominee,,,La noche más oscura (Zero Dark Thirty),tt1790885,['Mark Boal'],['nm1676793']
2013,"BestWriting,AdaptedScreenplay",Winner,,,Argo,tt1024648,['Chris Terrio'],['nm0006516']
2013,"BestWriting,AdaptedScreenplay",Nominee,,,Bestias del sur salvaje,tt2125435,"['Lucy Alibar', 'Benh Zeitlin']","['nm3599054', 'nm1022455']"
2013,"BestWriting,AdaptedScreenplay",Nominee,,,La vida de Pi,tt0454876,['David Magee'],['nm1341735']
2013,"BestWriting,AdaptedScreenplay",Nominee,,,Lincoln,tt0443272,['Tony Kushner'],['nm1065785']
2013,"BestWriting,AdaptedScreenplay",Nominee,,,El lado bueno de las cosas,tt1045658,['David O. Russell'],['nm0751102']
2013,BestAchievementinCinematography,Winner,,,La vida de Pi,tt0454876,['Claudio Miranda'],['nm0592073']
2013,BestAchievementinCinematography,Nominee,,,Anna Karenina,tt1781769,['Seamus McGarvey'],['nm0568974']
2013,BestAchievementinCinematography,Nominee,,,Django desencadenado,tt1853728,['Robert Richardson'],['nm0724744']
2013,BestAchievementinCinematography,Nominee,,,Lincoln,tt0443272,['Janusz Kaminski'],['nm0001405']
2013,BestAchievementinCinematography,Nominee,,,Skyfall,tt1074638,['Roger Deakins'],['nm0005683']
2013,BestAchievementinFilmEditing,Winner,,,Argo,tt1024648,['William Goldenberg'],['nm0325549']
2013,BestAchievementinFilmEditing,Nominee,,,La vida de Pi,tt0454876,['Tim Squyres'],['nm0820163']
2013,BestAchievementinFilmEditing,Nominee,,,Lincoln,tt0443272,['Michael Kahn'],['nm0434883']
2013,BestAchievementinFilmEditing,Nominee,,,El lado bueno de las cosas,tt1045658,"['Jay Cassidy', 'Crispin Struthers']","['nm0144203', 'nm0835370']"
2013,BestAchievementinFilmEditing,Nominee,,,La noche más oscura (Zero Dark Thirty),tt1790885,"['William Goldenberg', 'Dylan Tichenor']","['nm0325549', 'nm0862664']"
2013,BestAchievementinProductionDesign,Winner,,,Lincoln,tt0443272,"['Rick Carter', 'Jim Erickson']","['nm0141437', 'nm1075312']"
2013,BestAchievementinProductionDesign,Nominee,,,Anna Karenina,tt1781769,"['Sarah Greenwood', 'Katie Spencer']","['nm0339391', 'nm0818005']"
2013,BestAchievementinProductionDesign,Nominee,,,El hobbit: Un viaje inesperado,tt0903624,"['Dan Hennah', 'Ra Vincent', 'Simon Bright']","['nm0377172', 'nm1308151', 'nm0109186']"
2013,BestAchievementinProductionDesign,Nominee,,,Los miserables,tt1707386,"['Eve Stewart', 'Anna Lynch-Robinson']","['nm0829378', 'nm0528498']"
2013,BestAchievementinProductionDesign,Nominee,,,La vida de Pi,tt0454876,"['David Gropman', 'Anna Pinnock']","['nm0343222', 'nm0003519']"
2013,BestAchievementinCostumeDesign,Winner,,,Anna Karenina,tt1781769,['Jacqueline Durran'],['nm0244330']
2013,BestAchievementinCostumeDesign,Nominee,,,Los miserables,tt1707386,['Paco Delgado'],['nm0214625']
2013,BestAchievementinCostumeDesign,Nominee,,,Lincoln,tt0443272,['Joanna Johnston'],['nm0426693']
2013,BestAchievementinCostumeDesign,Nominee,,,"Blancanieves (Mirror, Mirror)",tt1667353,['Eiko Ishioka'],['nm0411130']
2013,BestAchievementinCostumeDesign,Nominee,,,Blancanieves y la leyenda del cazador,tt1735898,['Colleen Atwood'],['nm0041181']
2013,BestAchievementinMakeupandHairstyling,Winner,,,Los miserables,tt1707386,"['Lisa Westcott', 'Julie Dartnell']","['nm0922509', 'nm0201757']"
2013,BestAchievementinMakeupandHairstyling,Nominee,,,Hitchcock,tt0975645,"['Howard Berger', 'Peter Montagna', 'Martin Samuel']","['nm0074205', 'nm0598713', 'nm0760407']"
2013,BestAchievementinMakeupandHairstyling,Nominee,,,El hobbit: Un viaje inesperado,tt0903624,"['Peter Swords King', 'Rick Findlater', 'Tami Lane']","['nm0455135', 'nm0277515', 'nm0485577']"
2013,"BestAchievementinMusicWrittenforMotionPictures,OriginalSong",Winner,,,Skyfall,tt1074638,"['Adele', 'Paul Epworth']","['nm2233157', 'nm2059375']"
2013,"BestAchievementinMusicWrittenforMotionPictures,OriginalSong",Nominee,,,Ted,tt1637725,"['Walter Murphy', 'Seth MacFarlane']","['nm0614774', 'nm0532235']"
2013,"BestAchievementinMusicWrittenforMotionPictures,OriginalSong",Nominee,,,La vida de Pi,tt0454876,"['Mychael Danna', 'Bombay Jayashri']","['nm0002217', 'nm1425113']"
2013,"BestAchievementinMusicWrittenforMotionPictures,OriginalSong",Nominee,,,Los miserables,tt1707386,"['Claude-Michel Schönberg', 'Herbert Kretzmer', 'Alain Boublil']","['nm0774744', 'nm0471014', 'nm0098842']"
2013,"BestAchievementinMusicWrittenforMotionPictures,OriginalSong",Nominee,,,Chasing Ice,tt1579361,['J. Ralph'],['nm0707775']
2013,"BestAchievementinMusicWrittenforMotionPictures,OriginalScore",Winner,,,La vida de Pi,tt0454876,['Mychael Danna'],['nm0002217']
2013,"BestAchievementinMusicWrittenforMotionPictures,OriginalScore",Nominee,,,Anna Karenina,tt1781769,['Dario Marianelli'],['nm0547050']
2013,"BestAchievementinMusicWrittenforMotionPictures,OriginalScore",Nominee,,,Argo,tt1024648,['Alexandre Desplat'],['nm0006035']
2013,"BestAchievementinMusicWrittenforMotionPictures,OriginalScore",Nominee,,,Lincoln,tt0443272,['John Williams'],['nm0002354']
2013,"BestAchievementinMusicWrittenforMotionPictures,OriginalScore",Nominee,,,Skyfall,tt1074638,['Thomas Newman'],['nm0002353']
2013,BestAchievementinSoundMixing,Winner,,,Los miserables,tt1707386,"['Andy Nelson', 'Mark Paterson', 'Simon Hayes']","['nm0625144', 'nm2296910', 'nm1536532']"
2013,BestAchievementinSoundMixing,Nominee,,,Argo,tt1024648,"['John T. Reitz', 'Gregg Rudloff', 'José Antonio García']","['nm0718676', 'nm0748832', 'nm0306223']"
2013,BestAchievementinSoundMixing,Nominee,,,La vida de Pi,tt0454876,"['Ron Bartlett', 'Doug Hemphill', 'Drew Kunin']","['nm0058897', 'nm0376153', 'nm0475168']"
2013,BestAchievementinSoundMixing,Nominee,,,Lincoln,tt0443272,"['Andy Nelson', 'Gary Rydstrom', 'Ron Judkins']","['nm0625144', 'nm0003977', 'nm0431954']"
2013,BestAchievementinSoundMixing,Nominee,,,Skyfall,tt1074638,"['Scott Millan', 'Greg P. Russell', 'Stuart Wilson']","['nm0586793', 'nm0751169', 'nm0934184']"
2013,BestAchievementinSoundEditing,Winner,,,Skyfall,tt1074638,"['Per Hallberg', 'Karen Baker Landers']","['nm0356319', 'nm0048623']"
2013,BestAchievementinSoundEditing,Nominee,,,La noche más oscura (Zero Dark Thirty),tt1790885,['Paul N.J. Ottosson'],['nm0653338']
2013,BestAchievementinSoundEditing,Nominee,,,Argo,tt1024648,"['Erik Aadahl', 'Ethan Van der Ryn']","['nm0007321', 'nm0886399']"
2013,BestAchievementinSoundEditing,Nominee,,,Django desencadenado,tt1853728,['Wylie Stateman'],['nm0823758']
2013,BestAchievementinSoundEditing,Nominee,,,La vida de Pi,tt0454876,"['Eugene Gearty', 'Philip Stockton']","['nm0311267', 'nm0830958']"
2013,BestAchievementinVisualEffects,Winner,,,La vida de Pi,tt0454876,"['Bill Westenhofer', 'Guillaume Rocheron', 'Erik De Boer', 'Donald Elliott']","['nm0922543', 'nm1806981', 'nm0207487', 'nm0254433']"
2013,BestAchievementinVisualEffects,Nominee,,,Los Vengadores,tt0848228,"['Janek Sirrs', 'Jeff White', 'Guy Williams', 'Daniel Sudick']","['nm0802938', 'nm1578635', 'nm1401413', 'nm0837203']"
2013,BestAchievementinVisualEffects,Nominee,,,El hobbit: Un viaje inesperado,tt0903624,"['Joe Letteri', 'Eric Saindon', 'David Clayton', 'R. Christopher White']","['nm0504784', 'nm0756590', 'nm2238085', 'nm0925341']"
2013,BestAchievementinVisualEffects,Nominee,,,Prometheus,tt1446714,"['Richard Stammers', 'Trevor Wood', 'Charley Henley', 'Martin Hill']","['nm0821868', 'nm0940058', 'nm0377111', 'nm2243342']"
2013,BestAchievementinVisualEffects,Nominee,,,Blancanieves y la leyenda del cazador,tt1735898,"['Cedric Nicolas-Troyan', 'Phil Brennan', 'Neil Corbould', 'Michael Dawson']","['nm1031639', 'nm1184514', 'nm0179273', 'nm0206207']"
2013,"BestShortFilm,Animated",Winner,,,Paperman,tt2388725,['John Kahrs'],['nm0434969']
2013,"BestShortFilm,Animated",Nominee,,,Adam and Dog,tt2162565,['Minkyu Lee'],['nm3767356']
2013,"BestShortFilm,Animated",Nominee,,,Fresh Guacamole,tt2309977,['PES'],['nm1396934']
2013,"BestShortFilm,Animated",Nominee,,,Head Over Heels,tt2391009,"['Timothy Reckart', ""Fodhla Cronin O'Reilly""]","['nm3302450', 'nm2154065']"
2013,"BestShortFilm,Animated",Nominee,,,El día más largo de Maggie,tt2175842,['David Silverman'],['nm0798899']
2013,"BestShortFilm,LiveAction",Winner,,,Curfew,tt2088735,['Shawn Christensen'],['nm0159900']
2013,"BestShortFilm,LiveAction",Nominee,,,Asad,tt2136747,"['Bryan Buckley', 'Mino Jarjoura']","['nm1519252', 'nm3802523']"
2013,"BestShortFilm,LiveAction",Nominee,,,Buzkashi Boys,tt2133304,"['Sam French', 'Ariel Nasr']","['nm2125396', 'nm2393874']"
2013,"BestShortFilm,LiveAction",Nominee,,,Dood van een Schaduw,tt2312702,"['Tom Van Avermaet', 'Ellen De Waele']","['nm2429966', 'nm1743520']"
2013,"BestShortFilm,LiveAction",Nominee,,,Henry,tt2004244,['Yan England'],['nm0257471']
2013,"BestDocumentary,ShortSubjects",Winner,,,Inocente,tt2123210,"['Sean Fine', 'Andrea Nix']","['nm0277658', 'nm2107225']"
2013,"BestDocumentary,ShortSubjects",Nominee,,,Kings Point,tt2109153,"['Sari Gilman', 'Jedd Wider']","['nm1020490', 'nm0927086']"
2013,"BestDocumentary,ShortSubjects",Nominee,,,Los lunes en Racine,tt2083264,"['Cynthia Wade', 'Robin Honan']","['nm1106629', 'nm1976219']"
2013,"BestDocumentary,ShortSubjects",Nominee,,,Open Heart,tt2348322,"['Kief Davidson', 'Cori Shepherd Stern']","['nm0203400', 'nm0827659']"
2013,"BestDocumentary,ShortSubjects",Nominee,,,Redención,tt2201886,"['Jon Alpert', ""Matthew O'Neill""]","['nm0022412', 'nm2268713']"
2013,"BestDocumentary,Features",Winner,,,Searching for Sugar Man,tt2125608,"['Malik Bendjelloul', 'Simon Chinn']","['nm0070594', 'nm1187711']"
2013,"BestDocumentary,Features",Nominee,,,5 cámaras rotas,tt2125423,"['Emad Burnat', 'Guy Davidi']","['nm4796818', 'nm1519079']"
2013,"BestDocumentary,Features",Nominee,,,Los guardianes,tt2309788,"['Dror Moreh', 'Estelle Fialon', 'Philippa Kowarsky']","['nm0603466', 'nm4287643', 'nm0997268']"
2013,"BestDocumentary,Features",Nominee,,,Cómo sobrevivir a una epidemia,tt2124803,"['David France', 'Howard Gertler']","['nm0289800', 'nm0314971']"
2013,"BestDocumentary,Features",Nominee,,,La guerra invisible,tt2120152,"['Kirby Dick', 'Amy Ziering']","['nm0225269', 'nm0463039']"
2013,BestForeignLanguageFilmoftheYear,Winner,,,Amor,tt1602620,[],[]
2013,BestForeignLanguageFilmoftheYear,Nominee,,,Rebelde (War Witch),tt1820488,[],[]
2013,BestForeignLanguageFilmoftheYear,Nominee,,,No,tt2059255,[],[]
2013,BestForeignLanguageFilmoftheYear,Nominee,,,Un asunto real,tt1276419,[],[]
2013,BestForeignLanguageFilmoftheYear,Nominee,,,Kon-Tiki,tt1613750,[],[]
2013,BestAnimatedFeature,Winner,,,Brave (Indomable),tt1217209,"['Mark Andrews', 'Brenda Chapman']","['nm0028764', 'nm0152312']"
2013,BestAnimatedFeature,Nominee,,,Frankenweenie,tt1142977,['Tim Burton'],['nm0000318']
2013,BestAnimatedFeature,Nominee,,,El alucinante mundo de Norman,tt1623288,"['Sam Fell', 'Chris Butler']","['nm0271402', 'nm2752098']"
2013,BestAnimatedFeature,Nominee,,,¡Piratas!,tt1430626,['Peter Lord'],['nm0520485']
2013,BestAnimatedFeature,Nominee,,,¡Rompe Ralph!,tt1772341,['Rich Moore'],['nm0601781']
2013,Honorary,Winner,D.A. Pennebaker,nm0672060,,,,
2013,Honorary,Winner,George Stevens Jr.,nm0828211,,,,
2013,Honorary,Winner,Hal Needham,nm0624102,,,,
2013,Honorary,Winner,Bill Taylor,nm0852041,,,,
2013,Honorary,Winner,Jeffrey Katzenberg,nm0005076,,,,
2013,Honorary,Winner,Cooke Optics,,,,,
2013,Honorary,Winner,Simon Clutterbuck,nm0972976,,,,
2013,Honorary,Winner,James Jacobs,nm1117262,,,,
2013,Honorary,Winner,Richard Dorling,nm4896859,,,,
2013,Honorary,Winner,Lawrence Kesteloot,nm0450413,,,,
2013,Honorary,Winner,Drew Olbrich,nm0646031,,,,
2013,Honorary,Winner,Daniel Wexler,nm1654463,,,,
2013,Honorary,Winner,Steve LaVietes,nm0492027,,,,
2014,BestMotionPictureoftheYear,Winner,,,12 años de esclavitud,tt2024544,"['Brad Pitt', 'Dede Gardner', 'Jeremy Kleiner', 'Steve McQueen', 'Anthony Katagas']","['nm0000093', 'nm0306890', 'nm1250070', 'nm2588606', 'nm0441097']"
2014,BestMotionPictureoftheYear,Nominee,,,El lobo de Wall Street,tt0993846,"['Leonardo DiCaprio', 'Emma Tillinger Koskoff', 'Joey McFarland', 'Martin Scorsese']","['nm0000138', 'nm0863374', 'nm2110175', 'nm0000217']"
2014,BestMotionPictureoftheYear,Nominee,,,La gran estafa americana,tt1800241,"['Charles Roven', 'Richard Suckle', 'Megan Ellison', 'Jonathan Gordon']","['nm0746273', 'nm0837112', 'nm2691892', 'nm0330335']"
2014,BestMotionPictureoftheYear,Nominee,,,Nebraska,tt1821549,"['Albert Berger', 'Ron Yerxa']","['nm0074100', 'nm0947695']"
2014,BestMotionPictureoftheYear,Nominee,,,Capitán Phillips,tt1535109,"['Scott Rudin', 'Dana Brunetti', 'Michael De Luca']","['nm0748784', 'nm0116232', 'nm0006894']"
2014,BestMotionPictureoftheYear,Nominee,,,Philomena,tt2431286,"['Gabrielle Tana', 'Steve Coogan', 'Tracey Seaward']","['nm0848932', 'nm0176869', 'nm0780870']"
2014,BestMotionPictureoftheYear,Nominee,,,Dallas Buyers Club,tt0790636,"['Robbie Brenner', 'Rachel Winter']","['nm0107509', 'nm0292647']"
2014,BestMotionPictureoftheYear,Nominee,,,Gravity,tt1454468,"['Alfonso Cuarón', 'David Heyman']","['nm0190859', 'nm0382268']"
2014,BestMotionPictureoftheYear,Nominee,,,Her,tt1798709,"['Megan Ellison', 'Spike Jonze', 'Vincent Landay']","['nm2691892', 'nm0005069', 'nm0484504']"
2014,BestPerformancebyanActorinaLeadingRole,Winner,Matthew McConaughey,nm0000190,Dallas Buyers Club,tt0790636,,
2014,BestPerformancebyanActorinaLeadingRole,Nominee,Christian Bale,nm0000288,La gran estafa americana,tt1800241,,
2014,BestPerformancebyanActorinaLeadingRole,Nominee,Bruce Dern,nm0001136,Nebraska,tt1821549,,
2014,BestPerformancebyanActorinaLeadingRole,Nominee,Leonardo DiCaprio,nm0000138,El lobo de Wall Street,tt0993846,,
2014,BestPerformancebyanActorinaLeadingRole,Nominee,Chiwetel Ejiofor,nm0252230,12 años de esclavitud,tt2024544,,
2014,BestPerformancebyanActressinaLeadingRole,Winner,Cate Blanchett,nm0000949,Blue Jasmine,tt2334873,,
2014,BestPerformancebyanActressinaLeadingRole,Nominee,Amy Adams,nm0010736,La gran estafa americana,tt1800241,,
2014,BestPerformancebyanActressinaLeadingRole,Nominee,Sandra Bullock,nm0000113,Gravity,tt1454468,,
2014,BestPerformancebyanActressinaLeadingRole,Nominee,Judi Dench,nm0001132,Philomena,tt2431286,,
2014,BestPerformancebyanActressinaLeadingRole,Nominee,Meryl Streep,nm0000658,Agosto,tt1322269,,
2014,BestPerformancebyanActorinaSupportingRole,Winner,Jared Leto,nm0001467,Dallas Buyers Club,tt0790636,,
2014,BestPerformancebyanActorinaSupportingRole,Nominee,Barkhad Abdi,nm5831542,Capitán Phillips,tt1535109,,
2014,BestPerformancebyanActorinaSupportingRole,Nominee,Bradley Cooper,nm0177896,La gran estafa americana,tt1800241,,
2014,BestPerformancebyanActorinaSupportingRole,Nominee,Michael Fassbender,nm1055413,12 años de esclavitud,tt2024544,,
2014,BestPerformancebyanActorinaSupportingRole,Nominee,Jonah Hill,nm1706767,El lobo de Wall Street,tt0993846,,
2014,BestPerformancebyanActressinaSupportingRole,Winner,Lupita Nyong'o,nm2143282,12 años de esclavitud,tt2024544,,
2014,BestPerformancebyanActressinaSupportingRole,Nominee,Sally Hawkins,nm1020089,Blue Jasmine,tt2334873,,
2014,BestPerformancebyanActressinaSupportingRole,Nominee,Jennifer Lawrence,nm2225369,La gran estafa americana,tt1800241,,
2014,BestPerformancebyanActressinaSupportingRole,Nominee,Julia Roberts,nm0000210,Agosto,tt1322269,,
2014,BestPerformancebyanActressinaSupportingRole,Nominee,June Squibb,nm0820053,Nebraska,tt1821549,,
2014,BestAchievementinDirecting,Winner,Alfonso Cuarón,nm0190859,Gravity,tt1454468,,
2014,BestAchievementinDirecting,Nominee,David O. Russell,nm0751102,La gran estafa americana,tt1800241,,
2014,BestAchievementinDirecting,Nominee,Alexander Payne,nm0668247,Nebraska,tt1821549,,
2014,BestAchievementinDirecting,Nominee,Steve McQueen,nm2588606,12 años de esclavitud,tt2024544,,
2014,BestAchievementinDirecting,Nominee,Martin Scorsese,nm0000217,El lobo de Wall Street,tt0993846,,
2014,"BestWriting,OriginalScreenplay",Winner,,,Her,tt1798709,['Spike Jonze'],['nm0005069']
2014,"BestWriting,OriginalScreenplay",Nominee,,,La gran estafa americana,tt1800241,"['Eric Warren Singer', 'David O. Russell']","['nm2545235', 'nm0751102']"
2014,"BestWriting,OriginalScreenplay",Nominee,,,Blue Jasmine,tt2334873,['Woody Allen'],['nm0000095']
2014,"BestWriting,OriginalScreenplay",Nominee,,,Dallas Buyers Club,tt0790636,"['Craig Borten', 'Melisa Wallack']","['nm1258965', 'nm2214893']"
2014,"BestWriting,OriginalScreenplay",Nominee,,,Nebraska,tt1821549,['Bob Nelson'],['nm1504572']
2014,"BestWriting,AdaptedScreenplay",Winner,,,12 años de esclavitud,tt2024544,['John Ridley'],['nm0725983']
2014,"BestWriting,AdaptedScreenplay",Nominee,,,Antes del anochecer,tt2209418,"['Richard Linklater', 'Julie Delpy', 'Ethan Hawke']","['nm0000500', 'nm0000365', 'nm0000160']"
2014,"BestWriting,AdaptedScreenplay",Nominee,,,Capitán Phillips,tt1535109,['Billy Ray'],['nm0712753']
2014,"BestWriting,AdaptedScreenplay",Nominee,,,Philomena,tt2431286,"['Steve Coogan', 'Jeff Pope']","['nm0176869', 'nm0691131']"
2014,"BestWriting,AdaptedScreenplay",Nominee,,,El lobo de Wall Street,tt0993846,['Terence Winter'],['nm1010540']
2014,BestAchievementinCinematography,Winner,,,Gravity,tt1454468,['Emmanuel Lubezki'],['nm0523881']
